,expected,predicted
15340,[0.],[0.16334312]
15341,[0.],[0.01694125]
15342,[0.7],[0.39923966]
15343,[0.15],[0.2770365]
15344,[0.5],[0.33738568]
15345,[0.54],[0.3958038]
15346,[0.44],[0.37962183]
15347,[0.42],[0.28720275]
15348,[0.],[0.06473576]
15349,[0.68],[0.49467286]
15350,[0.42],[0.3940245]
15351,[0.02],[-0.00257563]
15352,[0.3],[0.33168468]
15353,[0.03],[0.2736454]
15354,[0.35],[0.29326877]
15355,[0.47],[0.35183644]
15356,[0.38],[0.38368538]
15357,[0.24],[0.34737888]
15358,[0.65],[0.3365187]
15359,[0.],[0.38276586]
15360,[0.44],[0.29975703]
15361,[0.],[0.4192729]
15362,[0.44],[0.34093136]
15363,[0.08],[0.13592757]
15364,[0.73],[0.44292757]
15365,[0.1],[0.11181994]
15366,[0.31],[0.3033121]
15367,[0.58],[0.19175638]
15368,[0.39],[0.24250019]
15369,[0.56],[0.36957765]
15370,[0.23],[0.34933242]
15371,[0.63],[0.45648274]
15372,[0.06],[0.10501046]
15373,[0.25],[0.24195722]
15374,[0.51],[0.3299271]
15375,[0.35],[0.3401518]
15376,[0.],[0.32206592]
15377,[0.08],[0.05814765]
15378,[0.13],[0.2155337]
15379,[0.05],[0.0750675]
15380,[0.],[0.2716932]
15381,[0.01],[0.2106987]
15382,[0.],[0.01642549]
15383,[0.],[0.24959312]
15384,[0.],[-0.00012401]
15385,[0.2],[0.22006586]
15386,[0.22],[0.39760765]
15387,[0.21],[0.35680825]
15388,[0.15],[0.20850477]
15389,[0.46],[0.37755826]
15390,[0.67],[0.40618277]
15391,[0.68],[0.5030071]
15392,[0.44],[0.37931618]
15393,[0.36],[0.16488363]
15394,[0.],[0.1004886]
15395,[0.],[0.03332308]
15396,[0.38],[0.3518397]
15397,[0.65],[0.34898406]
15398,[0.],[0.02347884]
15399,[0.47],[0.25065768]
15400,[0.8],[0.39614776]
15401,[0.],[0.0794192]
15402,[0.06],[0.31755096]
15403,[0.13],[0.27583194]
15404,[0.53],[0.38202167]
15405,[0.15],[0.26388714]
15406,[0.25],[0.31826797]
15407,[0.],[0.17924659]
15408,[0.26],[0.04058383]
15409,[0.32],[0.32206017]
15410,[0.],[0.26957798]
15411,[0.],[0.04826713]
15412,[0.],[0.00706869]
15413,[0.5],[0.45207742]
15414,[0.05],[0.11625487]
15415,[0.55],[0.36995775]
15416,[0.27],[0.3283419]
15417,[0.27],[0.3592678]
15418,[0.34],[0.13749102]
15419,[0.32],[0.34797788]
15420,[0.29],[0.36982653]
15421,[0.35],[0.34651116]
15422,[0.07],[0.2143763]
15423,[0.8],[0.5140785]
15424,[0.2],[0.2092644]
15425,[0.8],[0.54052067]
15426,[0.],[0.15820722]
15427,[0.],[0.07007838]
15428,[0.],[0.39195317]
15429,[0.],[0.01718814]
15430,[0.51],[0.4629596]
15431,[0.03],[0.15517648]
15432,[0.67],[0.3938019]
15433,[0.36],[0.36862007]
15434,[0.],[0.10352382]
15435,[0.05],[0.17148703]
15436,[0.67],[0.318399]
15437,[0.28],[0.35330674]
15438,[0.45],[0.26713857]
15439,[0.],[0.01032397]
15440,[0.5],[0.3014192]
15441,[0.69],[0.51812017]
15442,[0.26],[0.34794]
15443,[0.],[0.05602447]
15444,[0.27],[0.17917362]
15445,[0.],[0.00434059]
15446,[0.],[0.15917405]
15447,[0.68],[0.42858487]
15448,[0.37],[0.36338243]
15449,[0.28],[0.34245825]
15450,[0.],[0.31480446]
15451,[0.46],[0.33025062]
15452,[0.43],[0.22979647]
15453,[0.12],[0.11623416]
15454,[0.],[0.08959863]
15455,[0.],[0.11782518]
15456,[0.47],[0.36865228]
15457,[0.],[0.30722162]
15458,[0.38],[0.37868315]
15459,[0.39],[0.3566069]
15460,[0.42],[0.3364024]
15461,[0.5],[0.49100345]
15462,[0.],[0.11493236]
15463,[0.03],[0.09193566]
15464,[0.01],[0.23835681]
15465,[0.36],[0.41918755]
15466,[0.],[0.01216434]
15467,[0.1],[0.18759108]
15468,[0.28],[0.38052383]
15469,[0.],[0.08060715]
15470,[0.27],[0.36338103]
15471,[0.29],[0.21007533]
15472,[0.05],[0.17981277]
15473,[0.11],[0.07150869]
15474,[0.73],[0.5100531]
15475,[0.43],[0.3856695]
15476,[0.],[0.02145735]
15477,[0.51],[0.49759176]
15478,[0.],[0.07751974]
15479,[0.35],[0.20974547]
15480,[0.58],[0.47377548]
15481,[0.25],[0.44040427]
15482,[0.64],[0.3199159]
15483,[0.42],[0.34559965]
15484,[0.07],[0.07050504]
15485,[0.54],[0.17768809]
15486,[0.13],[0.06953953]
15487,[0.32],[0.31837508]
15488,[0.53],[0.5538565]
15489,[0.53],[0.3407842]
15490,[0.],[0.17587502]
15491,[0.63],[0.08399351]
15492,[0.07],[0.3143422]
15493,[0.],[0.03751879]
15494,[0.63],[0.31549683]
15495,[0.56],[0.4905974]
15496,[0.23],[0.17992641]
15497,[0.],[0.01359013]
15498,[0.01],[0.0260352]
15499,[0.03],[0.1904848]
15500,[0.27],[0.28199553]
15501,[0.],[0.05823466]
15502,[0.21],[0.19927077]
15503,[0.56],[0.3785185]
15504,[0.19],[0.08706187]
15505,[0.48],[0.3269198]
15506,[0.],[0.02018689]
15507,[0.39],[0.33709642]
15508,[0.46],[0.36993128]
15509,[0.61],[0.5030312]
15510,[0.03],[0.12604287]
15511,[0.47],[0.3676099]
15512,[0.13],[0.25568497]
15513,[0.],[0.16676322]
15514,[0.35],[0.24513693]
15515,[0.4],[0.30154225]
15516,[0.26],[0.32844874]
15517,[0.46],[0.22118469]
15518,[0.4],[0.4045894]
15519,[0.31],[0.34737295]
15520,[0.31],[0.36503977]
15521,[0.38],[0.39803985]
15522,[0.],[0.29079822]
15523,[0.19],[0.2697714]
15524,[0.03],[0.0459096]
15525,[0.49],[0.36653996]
15526,[0.19],[0.274658]
15527,[0.06],[0.13735673]
15528,[0.35],[0.41491458]
15529,[0.74],[0.34789738]
15530,[0.],[0.02387966]
15531,[0.],[0.09817097]
15532,[0.65],[0.50357944]
15533,[0.3],[0.4513076]
15534,[0.51],[0.31860128]
15535,[0.32],[0.39823613]
15536,[0.2],[0.28307256]
15537,[0.],[0.0198488]
15538,[0.07],[0.13119657]
15539,[0.32],[0.2720647]
15540,[0.],[0.12094666]
15541,[0.39],[0.3987744]
15542,[0.46],[0.33876082]
15543,[0.16],[0.25530744]
15544,[0.54],[0.3091577]
15545,[0.48],[0.22242475]
15546,[0.],[0.21142666]
15547,[0.01],[0.06391031]
15548,[0.06],[0.18382178]
15549,[0.08],[0.28250724]
15550,[0.33],[0.28527895]
15551,[0.22],[0.2976055]
15552,[0.23],[0.3517502]
15553,[0.46],[0.23684157]
15554,[0.5],[0.3391089]
15555,[0.31],[0.45477387]
15556,[0.3],[0.3037826]
15557,[0.32],[0.3684171]
15558,[0.19],[0.14460623]
15559,[0.42],[0.3572319]
15560,[0.08],[0.2016072]
15561,[0.19],[0.2911818]
15562,[0.45],[0.4135052]
15563,[0.],[0.32403466]
15564,[0.24],[0.24234399]
15565,[0.],[-0.00449278]
15566,[0.52],[0.43780038]
15567,[0.34],[0.28477034]
15568,[0.43],[0.45481217]
15569,[0.14],[0.21594681]
15570,[0.34],[0.334534]
15571,[0.4],[0.35798177]
15572,[0.],[0.05508886]
15573,[0.],[0.4092027]
15574,[0.64],[0.42705554]
15575,[0.],[0.5317069]
15576,[0.13],[0.04583369]
15577,[0.49],[0.28948006]
15578,[0.02],[0.13498917]
15579,[0.],[0.24344505]
15580,[0.03],[0.1512596]
15581,[0.28],[0.2613694]
15582,[0.45],[0.30644912]
15583,[0.51],[0.34404796]
15584,[0.65],[0.48654044]
15585,[0.14],[0.20252302]
15586,[0.02],[0.06153684]
15587,[0.25],[0.17427438]
15588,[0.42],[0.3825067]
15589,[0.68],[0.5083243]
15590,[0.2],[0.05989641]
15591,[0.07],[0.0622944]
15592,[0.26],[0.1800007]
15593,[0.26],[0.38912994]
15594,[0.3],[0.3654424]
15595,[0.01],[0.13331568]
15596,[0.11],[0.11539643]
15597,[0.77],[0.457312]
15598,[0.44],[0.3636128]
15599,[0.59],[0.1242191]
15600,[0.39],[0.2873815]
15601,[0.],[0.03060994]
15602,[0.43],[0.34420785]
15603,[0.],[0.05202782]
15604,[0.41],[0.29265508]
15605,[0.7],[0.42478284]
15606,[0.],[0.26411873]
15607,[0.01],[0.01469963]
15608,[0.1],[0.18545622]
15609,[0.52],[0.52232325]
15610,[0.02],[0.30903146]
15611,[0.37],[0.09312577]
15612,[0.48],[0.43642214]
15613,[0.12],[0.27853137]
15614,[0.81],[0.39771867]
15615,[0.2],[0.14178297]
15616,[0.13],[0.3154566]
15617,[0.02],[0.06391971]
15618,[0.26],[0.43660602]
15619,[0.07],[0.16671452]
15620,[0.54],[0.3643859]
15621,[0.45],[0.12757546]
15622,[0.31],[0.27366915]
15623,[0.],[0.2579236]
15624,[0.51],[0.50063497]
15625,[0.28],[0.3094902]
15626,[0.],[0.06665404]
15627,[0.19],[0.07011581]
15628,[0.02],[0.15868938]
15629,[0.38],[0.34579146]
15630,[0.45],[0.44545275]
15631,[0.32],[0.20399247]
15632,[0.27],[0.26520723]
15633,[0.05],[0.20601034]
15634,[0.2],[0.2583092]
15635,[0.26],[0.29474664]
15636,[0.45],[0.33704886]
15637,[0.14],[0.20793109]
15638,[0.2],[0.25774235]
15639,[0.29],[0.42630082]
15640,[0.04],[0.3494319]
15641,[0.],[0.17563227]
15642,[0.61],[0.21601035]
15643,[0.6],[0.37884107]
15644,[0.42],[0.35369226]
15645,[0.74],[0.48131934]
15646,[0.13],[0.18739632]
15647,[0.],[-0.00234568]
15648,[0.],[0.00566979]
15649,[0.52],[0.46627817]
15650,[0.29],[0.2257146]
15651,[0.42],[0.28930628]
15652,[0.28],[0.3206338]
15653,[0.21],[0.34893647]
15654,[0.39],[0.19671068]
15655,[0.04],[0.3272]
15656,[0.31],[0.31287557]
15657,[0.27],[0.00346407]
15658,[0.],[0.24075241]
15659,[0.57],[0.43969962]
15660,[0.62],[0.57253206]
15661,[0.36],[0.40179765]
15662,[0.],[0.02474539]
15663,[0.],[0.07291422]
15664,[0.2],[0.24851584]
15665,[0.42],[0.4064094]
15666,[0.02],[0.09431636]
15667,[0.27],[0.37433943]
15668,[0.45],[0.40450442]
15669,[0.],[0.02059439]
15670,[0.16],[0.11396407]
15671,[0.09],[0.3546664]
15672,[0.43],[0.25181347]
15673,[0.54],[0.45354554]
15674,[0.42],[0.11204555]
15675,[0.],[0.19024087]
15676,[0.],[0.29044098]
15677,[0.02],[0.04774133]
15678,[0.53],[0.25636762]
15679,[0.32],[0.31341788]
15680,[0.52],[0.21144044]
15681,[0.],[0.26054373]
15682,[0.],[0.03123433]
15683,[0.38],[0.38775262]
15684,[0.01],[0.12885198]
15685,[0.3],[0.22206815]
15686,[0.29],[0.07095614]
15687,[0.31],[0.09897362]
15688,[0.51],[0.43066415]
15689,[0.],[0.0183544]
15690,[0.56],[0.39713657]
15691,[0.46],[0.17339729]
15692,[0.14],[0.14430617]
15693,[0.14],[0.22133361]
15694,[0.63],[0.21297911]
15695,[0.24],[0.36753276]
15696,[0.5],[0.38082942]
15697,[0.52],[0.39204618]
15698,[0.05],[0.37953702]
15699,[0.54],[0.27031994]
15700,[0.44],[0.37767705]
15701,[0.38],[0.25419042]
15702,[0.16],[0.1514361]
15703,[0.01],[0.23227428]
15704,[0.3],[0.1678304]
15705,[0.01],[0.01322329]
15706,[0.39],[0.41143098]
15707,[0.],[0.24828123]
15708,[0.39],[0.3902998]
15709,[0.],[0.08476536]
15710,[0.1],[0.21305794]
15711,[0.],[0.2613433]
15712,[0.],[0.0233191]
15713,[0.],[0.0109942]
15714,[0.21],[0.37210593]
15715,[0.],[0.11976012]
15716,[0.],[0.01948399]
15717,[0.],[0.33752146]
15718,[0.22],[0.36470905]
15719,[0.],[0.41604698]
15720,[0.43],[0.34244165]
15721,[0.17],[0.22311974]
15722,[0.63],[0.4631982]
15723,[0.],[0.16809167]
15724,[0.53],[0.22557913]
15725,[0.56],[0.45062006]
15726,[0.6],[0.38767362]
15727,[0.36],[0.4063008]
15728,[0.65],[0.36794987]
15729,[0.7],[0.37761444]
15730,[0.27],[0.24589574]
15731,[0.34],[0.3121437]
15732,[0.09],[0.09735765]
15733,[0.26],[0.27558425]
15734,[0.23],[0.19836117]
15735,[0.44],[0.2894153]
15736,[0.43],[0.29350087]
15737,[0.62],[0.38581824]
15738,[0.35],[0.31626064]
15739,[0.],[0.06378112]
15740,[0.46],[0.36067277]
15741,[0.46],[0.35908183]
15742,[0.35],[0.38361692]
15743,[0.28],[0.39843255]
15744,[0.41],[0.1278314]
15745,[0.42],[0.42828065]
15746,[0.42],[0.430513]
15747,[0.46],[0.35169584]
15748,[0.],[0.02638704]
15749,[0.17],[0.38366967]
15750,[0.29],[0.31724072]
15751,[0.],[0.08207366]
15752,[0.12],[0.2744459]
15753,[0.31],[0.3724313]
15754,[0.65],[0.40623927]
15755,[0.36],[0.28382665]
15756,[0.],[0.030557]
15757,[0.47],[0.25913867]
15758,[0.27],[0.20685159]
15759,[0.31],[0.20680729]
15760,[0.2],[0.29158157]
15761,[0.02],[0.2098308]
15762,[0.75],[0.3498845]
15763,[0.6],[0.40288016]
15764,[0.72],[0.24055715]
15765,[0.19],[0.3291103]
15766,[0.],[0.04720719]
15767,[0.15],[0.29799074]
15768,[0.],[0.03506144]
15769,[0.44],[0.31014502]
15770,[0.],[0.34270844]
15771,[0.47],[0.34574768]
15772,[0.58],[0.44174188]
15773,[0.65],[0.4926233]
15774,[0.03],[0.11206406]
15775,[0.4],[0.3284414]
15776,[0.39],[0.45768598]
15777,[0.55],[0.40082043]
15778,[0.01],[0.02823271]
15779,[0.32],[0.39118034]
15780,[0.1],[0.07820147]
15781,[0.],[0.15508728]
15782,[0.43],[0.15273885]
15783,[0.],[0.1930599]
15784,[0.43],[0.32078147]
15785,[0.02],[0.34016043]
15786,[0.24],[0.19215049]
15787,[0.61],[0.33020058]
15788,[0.26],[0.36395505]
15789,[0.31],[0.2909228]
15790,[0.],[0.02774402]
15791,[0.28],[0.31768408]
15792,[0.48],[0.42609]
15793,[0.72],[0.44186682]
15794,[0.],[0.2539298]
15795,[0.23],[0.203349]
15796,[0.],[0.0351541]
15797,[0.22],[0.33175007]
15798,[0.42],[0.28513095]
15799,[0.07],[0.12167463]
15800,[0.03],[0.22617795]
15801,[0.18],[0.16733566]
15802,[0.83],[0.5705588]
15803,[0.52],[0.27328777]
15804,[0.36],[0.3609135]
15805,[0.38],[0.2719675]
15806,[0.08],[0.06287591]
15807,[0.1],[0.19958253]
15808,[0.09],[0.18575172]
15809,[0.49],[0.12849581]
15810,[0.14],[0.27656814]
15811,[0.13],[0.22769569]
15812,[0.08],[0.22379303]
15813,[0.56],[0.48518276]
15814,[0.65],[0.3648253]
15815,[0.69],[0.3531384]
15816,[0.62],[0.45886418]
15817,[0.02],[0.433299]
15818,[0.3],[0.3688422]
15819,[0.],[0.02119162]
15820,[0.],[0.01470993]
15821,[0.21],[0.33084935]
15822,[0.47],[0.19276126]
15823,[0.],[0.06591711]
15824,[0.],[0.29661277]
15825,[0.02],[0.13987496]
15826,[0.06],[0.29406577]
15827,[0.25],[0.23360783]
15828,[0.15],[0.24888496]
15829,[0.36],[0.3260434]
15830,[0.56],[0.24708094]
15831,[0.29],[0.22106394]
15832,[0.37],[0.33767372]
15833,[0.37],[0.2504083]
15834,[0.31],[0.28673363]
15835,[0.72],[0.35382506]
15836,[0.16],[0.353448]
15837,[0.48],[0.41938627]
15838,[0.43],[0.29900622]
15839,[0.42],[0.38707933]
15840,[0.43],[0.30646983]
15841,[0.02],[0.2002134]
15842,[0.21],[0.23926052]
15843,[0.67],[0.44566944]
15844,[0.19],[0.24672152]
15845,[0.3],[0.3239189]
15846,[0.2],[0.3501462]
15847,[0.21],[0.18648773]
15848,[0.],[0.42894027]
15849,[0.],[0.24200043]
15850,[0.],[0.03974051]
15851,[0.46],[0.4879835]
15852,[0.43],[0.35686803]
15853,[0.35],[0.39801294]
15854,[0.19],[0.26104644]
15855,[0.],[0.41247377]
15856,[0.31],[0.33933628]
15857,[0.34],[0.26045513]
15858,[0.44],[0.09966929]
15859,[0.38],[0.4289977]
15860,[0.55],[0.09618725]
15861,[0.18],[0.04268602]
15862,[0.4],[0.25370848]
15863,[0.],[0.32235217]
15864,[0.],[0.02291274]
15865,[0.58],[0.55103683]
15866,[0.34],[0.26450264]
15867,[0.4],[0.33522314]
15868,[0.38],[0.34650928]
15869,[0.49],[0.24482499]
15870,[0.34],[0.21773717]
15871,[0.32],[0.3106617]
15872,[0.16],[0.2661817]
15873,[0.37],[0.2823873]
15874,[0.],[0.40666246]
15875,[0.31],[0.1156906]
15876,[0.09],[0.3953342]
15877,[0.],[0.2699619]
15878,[0.45],[0.3702322]
15879,[0.24],[0.254863]
15880,[0.],[0.1651416]
15881,[0.08],[0.24221653]
15882,[0.],[0.04387491]
15883,[0.58],[0.36346507]
15884,[0.],[0.13502109]
15885,[0.25],[0.19099097]
15886,[0.02],[0.19144964]
15887,[0.25],[0.4015925]
15888,[0.27],[0.22376077]
15889,[0.4],[0.40317178]
15890,[0.27],[0.18126738]
15891,[0.12],[0.41459894]
15892,[0.05],[0.04208712]
15893,[0.13],[0.08928227]
15894,[0.4],[0.1941016]
15895,[0.18],[0.27011687]
15896,[0.08],[0.05518465]
15897,[0.19],[0.30712375]
15898,[0.24],[0.21753077]
15899,[0.01],[0.09341386]
15900,[0.],[0.1228618]
15901,[0.12],[0.2502107]
15902,[0.06],[0.1923664]
15903,[0.57],[0.19046642]
15904,[0.45],[0.4144287]
15905,[0.],[0.03365535]
15906,[0.41],[0.412549]
15907,[0.58],[0.4027373]
15908,[0.6],[0.45925394]
15909,[0.38],[0.30743423]
15910,[0.33],[0.32551488]
15911,[0.],[0.06956764]
15912,[0.],[0.03567788]
15913,[0.18],[0.20023665]
15914,[0.24],[0.16658628]
15915,[0.34],[0.31589937]
15916,[0.2],[0.20606236]
15917,[0.29],[0.09976645]
15918,[0.6],[0.45709586]
15919,[0.48],[0.23329207]
15920,[0.26],[0.21657003]
15921,[0.],[0.3078658]
15922,[0.26],[0.3505512]
15923,[0.26],[0.25440282]
15924,[0.01],[0.29240522]
15925,[0.],[0.05837111]
15926,[0.77],[0.52451086]
15927,[0.],[0.08336402]
15928,[0.46],[0.43943453]
15929,[0.36],[0.5413306]
15930,[0.01],[0.3794031]
15931,[0.7],[0.37744397]
15932,[0.69],[0.5285934]
15933,[0.],[0.07258834]
15934,[0.],[0.1905085]
15935,[0.05],[0.01003671]
15936,[0.26],[0.4381268]
15937,[0.],[0.14454323]
15938,[0.],[0.07780454]
15939,[0.23],[0.29342276]
15940,[0.42],[0.35991007]
15941,[0.58],[0.4972982]
15942,[0.],[0.02752534]
15943,[0.4],[0.26393512]
15944,[0.],[0.10410596]
15945,[0.51],[0.36528778]
15946,[0.],[0.02845328]
15947,[0.],[0.02546989]
15948,[0.43],[0.42892796]
15949,[0.],[0.20983857]
15950,[0.],[0.2497274]
15951,[0.57],[0.21690752]
15952,[0.67],[0.42229995]
15953,[0.66],[0.36515987]
15954,[0.04],[0.04984273]
15955,[0.72],[0.27262324]
15956,[0.29],[0.29656512]
15957,[0.],[-0.00337739]
15958,[0.21],[0.38014954]
15959,[0.53],[0.3741126]
15960,[0.21],[0.20213097]
15961,[0.18],[0.107756]
15962,[0.59],[0.33088747]
15963,[0.7],[0.44986227]
15964,[0.59],[0.11053607]
15965,[0.],[0.05821293]
15966,[0.55],[0.36602077]
15967,[0.48],[0.25939223]
15968,[0.73],[0.22549511]
15969,[0.33],[0.27512175]
15970,[0.71],[0.443287]
15971,[0.54],[0.16375631]
15972,[0.],[0.49100503]
15973,[0.18],[0.19225442]
15974,[0.],[0.1502182]
15975,[0.32],[0.4250267]
15976,[0.25],[0.19603845]
15977,[0.03],[0.32492805]
15978,[0.25],[0.24231952]
15979,[0.],[0.46528032]
15980,[0.33],[0.37419984]
15981,[0.],[0.0176692]
15982,[0.66],[0.46868244]
15983,[0.],[0.41339746]
15984,[0.34],[0.24949309]
15985,[0.14],[0.3050605]
15986,[0.],[0.02744995]
15987,[0.38],[0.40564367]
15988,[0.],[0.16517274]
15989,[0.01],[0.4402305]
15990,[0.35],[0.2734027]
15991,[0.53],[0.37900764]
15992,[0.19],[0.4122517]
15993,[0.],[0.11304136]
15994,[0.18],[0.07578538]
15995,[0.25],[0.2515756]
15996,[0.32],[0.35468733]
15997,[0.59],[0.41394392]
15998,[0.43],[0.41860217]
15999,[0.21],[0.35452023]
16000,[0.06],[0.15683043]
16001,[0.39],[0.40177506]
16002,[0.],[0.03573796]
16003,[0.],[0.25119102]
16004,[0.],[0.02065453]
16005,[0.48],[0.43578905]
16006,[0.02],[0.07106198]
16007,[0.25],[0.36678347]
16008,[0.02],[0.01265891]
16009,[0.],[0.10296794]
16010,[0.56],[0.33152974]
16011,[0.78],[0.26739013]
16012,[0.62],[0.5306599]
16013,[0.],[0.03150138]
16014,[0.12],[0.13192067]
16015,[0.16],[0.19359574]
16016,[0.15],[0.21161996]
16017,[0.09],[0.06898931]
16018,[0.56],[0.521293]
16019,[0.42],[0.49333057]
16020,[0.11],[0.37569353]
16021,[0.],[0.20547885]
16022,[0.35],[0.16044228]
16023,[0.07],[0.5137336]
16024,[0.],[0.0362873]
16025,[0.43],[0.22928786]
16026,[0.08],[0.11928418]
16027,[0.],[0.11365914]
16028,[0.43],[0.3149574]
16029,[0.21],[0.3187836]
16030,[0.07],[0.07960926]
16031,[0.59],[0.37470618]
16032,[0.],[0.04465253]
16033,[0.15],[0.17087302]
16034,[0.],[0.15900993]
16035,[0.],[0.0659547]
16036,[0.],[0.49005848]
16037,[0.09],[0.18133757]
16038,[0.],[0.28636947]
16039,[0.41],[0.40353614]
16040,[0.],[0.21734585]
16041,[0.],[0.06427761]
16042,[0.64],[0.43670586]
16043,[0.],[0.01449538]
16044,[0.08],[0.18706948]
16045,[0.],[0.01397347]
16046,[0.05],[0.19827497]
16047,[0.41],[0.25735018]
16048,[0.36],[0.33299464]
16049,[0.26],[0.36818707]
16050,[0.13],[0.14338753]
16051,[0.36],[0.32990077]
16052,[0.],[0.07003673]
16053,[0.],[0.00374255]
16054,[0.11],[0.11408699]
16055,[0.46],[0.36188477]
16056,[0.07],[0.2593573]
16057,[0.28],[0.39956668]
16058,[0.25],[0.20366284]
16059,[0.6],[0.2971699]
16060,[0.01],[0.26275235]
16061,[0.],[0.16246107]
16062,[0.],[0.48761573]
16063,[0.32],[0.40497923]
16064,[0.23],[0.14812177]
16065,[0.],[0.08642867]
16066,[0.38],[0.32274124]
16067,[0.48],[0.37857115]
16068,[0.56],[0.3850769]
16069,[0.],[0.06086882]
16070,[0.03],[0.19479148]
16071,[0.],[0.02779792]
16072,[0.],[0.13073346]
16073,[0.01],[0.03893538]
16074,[0.44],[0.30055216]
16075,[0.03],[0.2012214]
16076,[0.23],[0.3606082]
16077,[0.41],[0.40192366]
16078,[0.],[0.22434503]
16079,[0.21],[0.31206232]
16080,[0.],[0.09346324]
16081,[0.58],[0.5043688]
16082,[0.36],[0.21633777]
16083,[0.27],[0.2429685]
16084,[0.43],[0.30447835]
16085,[0.56],[0.39778647]
16086,[0.],[-0.01587702]
16087,[0.4],[0.34552923]
16088,[0.12],[0.11751228]
16089,[0.],[0.18581681]
16090,[0.48],[0.21507882]
16091,[0.54],[0.23853968]
16092,[0.37],[0.13733235]
16093,[0.19],[0.07481246]
16094,[0.55],[0.46674827]
16095,[0.23],[0.29186898]
16096,[0.38],[0.4021959]
16097,[0.52],[0.31432706]
16098,[0.43],[0.03580312]
16099,[0.56],[0.40095145]
16100,[0.34],[0.39119]
16101,[0.],[0.04960392]
16102,[0.39],[0.35333383]
16103,[0.55],[0.43825796]
16104,[0.],[0.22081032]
16105,[0.],[0.02793401]
16106,[0.11],[0.21098961]
16107,[0.01],[0.01937936]
16108,[0.65],[0.1692486]
16109,[0.01],[0.07605121]
16110,[0.],[0.31915784]
16111,[0.46],[0.43994367]
16112,[0.33],[0.27257085]
16113,[0.35],[0.4909506]
16114,[0.],[0.3827964]
16115,[0.],[0.07413416]
16116,[0.58],[0.41996917]
16117,[0.6],[0.41345277]
16118,[0.5],[0.17087336]
16119,[0.16],[0.12907204]
16120,[0.2],[0.23678891]
16121,[0.],[0.04475413]
16122,[0.54],[0.31046578]
16123,[0.23],[0.20338213]
16124,[0.],[0.01716849]
16125,[0.31],[0.26761237]
16126,[0.32],[0.36881414]
16127,[0.29],[0.2619977]
16128,[0.],[0.4475817]
16129,[0.48],[0.22306164]
16130,[0.19],[0.25178412]
16131,[0.],[0.00996586]
16132,[0.54],[0.47816572]
16133,[0.24],[0.0579581]
16134,[0.31],[0.36479077]
16135,[0.21],[0.2874353]
16136,[0.03],[0.456168]
16137,[0.],[0.215233]
16138,[0.34],[0.1631428]
16139,[0.33],[0.4810552]
16140,[0.4],[0.427264]
16141,[0.],[0.02635853]
16142,[0.31],[0.35184446]
16143,[0.],[0.05518131]
16144,[0.],[0.10023946]
16145,[0.],[0.07458682]
16146,[0.35],[0.38829494]
16147,[0.],[-0.00520568]
16148,[0.47],[0.36698332]
16149,[0.],[0.05407926]
16150,[0.26],[0.24857739]
16151,[0.23],[0.17142764]
16152,[0.],[0.24497083]
16153,[0.01],[0.08919415]
16154,[0.35],[0.3707433]
16155,[0.09],[0.11082576]
16156,[0.21],[0.09124881]
16157,[0.34],[0.2435578]
16158,[0.],[0.537004]
16159,[0.],[0.02292817]
16160,[0.],[0.18214345]
16161,[0.48],[0.31221953]
16162,[0.31],[0.3167628]
16163,[0.48],[0.4503659]
16164,[0.38],[0.29819906]
16165,[0.03],[0.27720574]
16166,[0.04],[0.07907605]
16167,[0.55],[0.32554477]
16168,[0.52],[0.4697202]
16169,[0.4],[0.35730708]
16170,[0.1],[0.15107477]
16171,[0.59],[0.3452472]
16172,[0.],[0.00337499]
16173,[0.08],[0.0231866]
16174,[0.34],[0.32009676]
16175,[0.43],[0.34692186]
16176,[0.1],[0.0885777]
16177,[0.39],[0.18898459]
16178,[0.24],[0.16810973]
16179,[0.],[0.02729753]
16180,[0.24],[0.28128946]
16181,[0.],[0.16177016]
16182,[0.55],[0.41241688]
16183,[0.52],[0.36354995]
16184,[0.35],[0.20766985]
16185,[0.56],[0.3764969]
16186,[0.56],[0.32747713]
16187,[0.],[0.02683262]
16188,[0.],[0.11907257]
16189,[0.62],[0.17282224]
16190,[0.25],[0.24822806]
16191,[0.21],[0.2992366]
16192,[0.81],[0.3960463]
16193,[0.41],[0.3616731]
16194,[0.13],[0.15903537]
16195,[0.28],[0.41905826]
16196,[0.5],[0.3807332]
16197,[0.18],[0.30446997]
16198,[0.],[0.36322144]
16199,[0.3],[0.16033049]
16200,[0.21],[0.1892973]
16201,[0.38],[0.2853595]
16202,[0.45],[0.2986147]
16203,[0.4],[0.39845824]
16204,[0.58],[0.41076916]
16205,[0.37],[0.2522334]
16206,[0.31],[0.0792831]
16207,[0.26],[0.32894066]
16208,[0.],[0.06249686]
16209,[0.24],[0.44371974]
16210,[0.27],[0.31086916]
16211,[0.07],[0.10436473]
16212,[0.27],[0.3271133]
16213,[0.36],[0.37136716]
16214,[0.34],[0.34826672]
16215,[0.],[0.4687386]
16216,[0.],[0.0864806]
16217,[0.47],[0.22664389]
16218,[0.],[0.01593401]
16219,[0.45],[0.06083182]
16220,[0.27],[0.37532794]
16221,[0.31],[0.25762165]
16222,[0.],[0.06485073]
16223,[0.36],[0.36589533]
16224,[0.],[0.20579681]
16225,[0.72],[0.40176103]
16226,[0.52],[0.35980833]
